ENSEMBL,AZD1775,Olap.AZD1775,Olaparib,ENTREZID,SYMBOL,GENENAME
ENSG00000169439,1,0,0,6383,SDC2,syndecan 2
ENSG00000156469,1,0,0,51001,MTERF3,mitochondrial transcription termination factor 3
ENSG00000253945,1,0,0,,,
ENSG00000156172,1,0,0,157657,C8orf37,chromosome 8 open reading frame 37
ENSG00000156170,1,0,0,137682,NDUFAF6,NADH:ubiquinone oxidoreductase complex assembly factor 6
ENSG00000243979,1,0,0,,,
ENSG00000175305,1,0,0,9134,CCNE2,cyclin E2
ENSG00000156162,1,0,0,286148,DPY19L4,dpy-19 like 4
ENSG00000197275,1,0,0,25788,RAD54B,RAD54 homolog B
ENSG00000240509,1,0,0,,,
ENSG00000188343,1,0,0,137392,FAM92A,family with sequence similarity 92 member A
ENSG00000233778,1,0,0,,,
ENSG00000180694,1,0,0,169200,TMEM64,transmembrane protein 64
ENSG00000104325,1,0,0,1666,DECR1,"2,4-dienoyl-CoA reductase 1"
ENSG00000164823,-1,0,0,734,OSGIN2,oxidative stress induced growth inhibitor family member 2
ENSG00000085719,1,0,0,8895,CPNE3,copine 3
ENSG00000176623,1,0,0,51115,RMDN1,regulator of microtubule dynamics 1
ENSG00000104267,1,0,0,760,CA2,carbonic anhydrase 2
ENSG00000185015,1,0,0,377677,CA13,carbonic anhydrase 13
ENSG00000176731,1,0,0,401466,RBIS,ribosomal biogenesis factor
ENSG00000104231,1,0,0,79752,ZFAND1,zinc finger AN1-type containing 1
ENSG00000164687,1,0,0,2171,FABP5,fatty acid binding protein 5
ENSG00000213791,1,0,0,,,
ENSG00000147586,1,0,0,28957,MRPS28,mitochondrial ribosomal protein S28
ENSG00000164751,1,0,0,5828,PEX2,peroxisomal biogenesis factor 2
ENSG00000137558,0,0,1,51050,PI15,peptidase inhibitor 15
ENSG00000253833,1,0,0,,,
ENSG00000175606,1,0,0,54968,TMEM70,transmembrane protein 70
ENSG00000154582,1,0,0,6921,ELOC,elongin C
ENSG00000104343,1,0,0,55284,UBE2W,ubiquitin conjugating enzyme E2 W
ENSG00000147592,1,0,0,51110,LACTB2,lactamase beta 2
ENSG00000236191,1,0,0,,,
ENSG00000121022,1,0,0,10987,COPS5,COP9 signalosome subunit 5
ENSG00000245910,1,0,0,641638,SNHG6,small nucleolar RNA host gene 6
ENSG00000213005,1,0,0,26255,PTTG3P,"pituitary tumor-transforming 3, pseudogene"
ENSG00000104205,1,0,0,100533105,C8orf44-SGK3,C8orf44-SGK3 readthrough
ENSG00000104205,1,0,0,23678,SGK3,serum/glucocorticoid regulated kinase family member 3
ENSG00000066855,1,0,0,9650,MTFR1,mitochondrial fission regulator 1
ENSG00000104442,1,0,0,55156,ARMC1,armadillo repeat containing 1
ENSG00000270673,1,0,0,101410533,YTHDF3-AS1,YTHDF3 antisense RNA 1 (head to head)
ENSG00000137563,1,0,0,8836,GGH,gamma-glutamyl hydrolase
ENSG00000178538,0,0,1,767,CA8,carbonic anhydrase 8
ENSG00000236814,1,0,0,,,
ENSG00000167904,1,0,0,137695,TMEM68,transmembrane protein 68
ENSG00000137547,1,0,0,29088,MRPL15,mitochondrial ribosomal protein L15
ENSG00000120992,1,0,0,10434,LYPLA1,lysophospholipase 1
ENSG00000047249,1,0,0,51606,ATP6V1H,ATPase H+ transporting V1 subunit H
ENSG00000168300,0,0,1,115294,PCMTD1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1
ENSG00000168333,0,0,1,492307,PPDPFL,pancreatic progenitor cell differentiation and proliferation factor like
ENSG00000034239,1,0,0,79645,EFCAB1,EF-hand calcium binding domain 1
ENSG00000169139,1,0,0,7336,UBE2V2,ubiquitin conjugating enzyme E2 V2
ENSG00000188873,1,0,0,,,
ENSG00000253606,-1,0,0,,,
ENSG00000165102,-1,0,0,138050,HGSNAT,heparan-alpha-glucosaminide N-acetyltransferase
ENSG00000168522,1,0,0,2339,FNTA,"farnesyltransferase, CAAX box, alpha"
ENSG00000120925,0,0,1,81790,RNF170,ring finger protein 170
ENSG00000131931,1,0,0,55145,THAP1,THAP domain containing 1
ENSG00000176209,1,0,0,114926,SMIM19,small integral membrane protein 19
ENSG00000168575,-1,0,0,6575,SLC20A2,solute carrier family 20 member 2
ENSG00000078668,1,0,0,7419,VDAC3,voltage dependent anion channel 3
ENSG00000240395,1,0,0,,,
ENSG00000070501,1,0,0,5423,POLB,DNA polymerase beta
ENSG00000158669,-1,0,0,137964,GPAT4,glycerol-3-phosphate acyltransferase 4
ENSG00000147533,1,0,0,51125,GOLGA7,golgin A7
ENSG00000169490,1,0,0,83877,TM2D2,TM2 domain containing 2
ENSG00000147526,-1,0,0,6867,TACC1,transforming acidic coiled-coil containing protein 1
ENSG00000077782,-1,0,0,2260,FGFR1,fibroblast growth factor receptor 1
ENSG00000147535,0,0,1,84513,PLPP5,phospholipid phosphatase 5
ENSG00000156735,1,0,0,9530,BAG4,BCL2 associated athanogene 4
ENSG00000175324,1,0,0,27257,LSM1,"LSM1 homolog, mRNA degradation associated"
ENSG00000156675,-1,0,0,80223,RAB11FIP1,RAB11 family interacting protein 1
ENSG00000183779,-1,0,0,80139,ZNF703,zinc finger protein 703
ENSG00000253414,1,0,0,,,
ENSG00000104687,1,0,0,2936,GSR,glutathione-disulfide reductase
ENSG00000104671,1,0,0,10671,DCTN6,dynactin subunit 6
ENSG00000241511,1,0,0,,,
ENSG00000197892,-1,0,0,23303,KIF13B,kinesin family member 13B
ENSG00000012232,-1,0,0,2137,EXTL3,exostosin like glycosyltransferase 3
ENSG00000186918,-1,0,0,55893,ZNF395,zinc finger protein 395
ENSG00000168078,1,0,0,55872,PBK,PDZ binding kinase
ENSG00000104228,-1,0,0,23087,TRIM35,tripartite motif containing 35
ENSG00000104756,1,0,0,54793,KCTD9,potassium channel tetramerization domain containing 9
ENSG00000147437,1,0,0,2796,GNRH1,gonadotropin releasing hormone 1
ENSG00000197217,-1,0,0,9583,ENTPD4,ectonucleoside triphosphate diphosphohydrolase 4
ENSG00000134013,0,0,1,4017,LOXL2,lysyl oxidase like 2
ENSG00000008853,-1,0,0,23221,RHOBTB2,Rho related BTB domain containing 2
ENSG00000158941,-1,0,0,57805,CCAR2,cell cycle and apoptosis regulator 2
ENSG00000120913,-1,0,0,64236,PDLIM2,PDZ and LIM domain 2
ENSG00000120896,-1,0,0,10174,SORBS3,sorbin and SH3 domain containing 3
ENSG00000168495,-1,0,0,661,POLR3D,RNA polymerase III subunit D
ENSG00000168453,-1,0,0,55806,HR,HR lysine demethylase and nuclear receptor corepressor
ENSG00000158863,-1,0,0,64760,FAM160B2,family with sequence similarity 160 member B2
ENSG00000158856,-1,0,0,2039,DMTN,dematin actin binding protein
ENSG00000130227,-1,0,0,23039,XPO7,exportin 7
ENSG00000061337,-1,0,0,11178,LZTS1,leucine zipper tumor suppressor 1
ENSG00000104613,1,0,0,55174,INTS10,integrator complex subunit 10
ENSG00000129422,-1,0,0,57509,MTUS1,microtubule associated scaffold protein 1
ENSG00000155970,1,0,0,286097,MICU3,mitochondrial calcium uptake family member 3
ENSG00000154359,0,0,1,91694,LONRF1,LON peptidase N-terminal domain and ring finger 1
ENSG00000227203,1,0,0,,,
ENSG00000173281,-1,0,0,79660,PPP1R3B,protein phosphatase 1 regulatory subunit 3B
ENSG00000147324,-1,0,0,9258,MFHAS1,malignant fibrous histiocytoma amplified sequence 1
ENSG00000182319,-1,0,0,,,
ENSG00000172748,1,0,0,169270,ZNF596,zinc finger protein 596
ENSG00000228986,-1,0,0,,,
ENSG00000155959,1,0,0,7411,VBP1,VHL binding protein 1
ENSG00000165775,1,0,0,65991,FUNDC2,FUN14 domain containing 2
ENSG00000224882,-1,0,0,,,
ENSG00000073009,-1,0,0,,,
ENSG00000160211,-1,0,0,2539,G6PD,glucose-6-phosphate dehydrogenase
ENSG00000130827,-1,0,0,55558,PLXNA3,plexin A3
ENSG00000203879,-1,0,0,2664,GDI1,GDP dissociation inhibitor 1
ENSG00000071553,-1,0,0,537,ATP6AP1,ATPase H+ transporting accessory protein 1
ENSG00000013563,-1,0,0,1774,DNASE1L1,deoxyribonuclease 1 like 1
ENSG00000196924,-1,0,0,2316,FLNA,filamin A
ENSG00000169057,-1,0,0,4204,MECP2,methyl-CpG binding protein 2
ENSG00000184216,-1,0,0,3654,IRAK1,interleukin 1 receptor associated kinase 1
ENSG00000172534,-1,0,0,3054,HCFC1,host cell factor C1
ENSG00000089820,-1,0,0,393,ARHGAP4,Rho GTPase activating protein 4
ENSG00000180879,1,0,0,6748,SSR4,signal sequence receptor subunit 4
ENSG00000198753,-1,0,0,5365,PLXNB3,plexin B3
ENSG00000130821,-1,0,0,6535,SLC6A8,solute carrier family 6 member 8
ENSG00000260081,1,0,0,105373383,LOC105373383,uncharacterized LOC105373383
ENSG00000259886,0,0,1,,,
ENSG00000063587,-1,0,0,105373378,LOC105373378,uncharacterized LOC105373378
ENSG00000063587,-1,0,0,10838,ZNF275,zinc finger protein 275
ENSG00000257088,0,0,1,,,
ENSG00000224201,0,0,1,,,
ENSG00000235961,0,0,1,84968,PNMA6A,PNMA family member 6A
ENSG00000147400,1,0,0,1069,CETN2,centrin 2
ENSG00000102181,-1,0,0,83692,CD99L2,CD99 molecule like 2
ENSG00000063601,-1,0,0,8776,MTMR1,myotubularin related protein 1
ENSG00000171100,-1,0,0,4534,MTM1,myotubularin 1
ENSG00000235254,-1,0,0,,,
ENSG00000231686,-1,0,0,,,
ENSG00000102069,1,0,0,,,
ENSG00000229562,-1,0,0,,,
ENSG00000147274,1,0,0,27316,RBMX,RNA binding motif protein X-linked
ENSG00000102241,-1,0,0,27336,HTATSF1,HIV-1 Tat specific factor 1
ENSG00000230079,-1,0,0,,,
ENSG00000178947,-1,0,0,399668,SMIM10L2A,small integral membrane protein 10 like 2A
ENSG00000214961,1,0,0,,,
ENSG00000224908,1,0,0,,,
ENSG00000227008,1,0,0,,,
ENSG00000228089,1,0,0,,,
ENSG00000221930,-1,0,0,,,
ENSG00000134597,1,0,0,51634,RBMX2,RNA binding motif protein X-linked 2
ENSG00000102078,1,0,0,9016,SLC25A14,solute carrier family 25 member 14
ENSG00000102034,-1,0,0,2000,ELF4,E74 like ETS transcription factor 4
ENSG00000085185,-1,0,0,63035,BCORL1,BCL6 corepressor like 1
ENSG00000188706,-1,0,0,51114,ZDHHC9,zinc finger DHHC-type containing 9
ENSG00000102038,-1,0,0,6594,SMARCA1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1"
ENSG00000232412,1,0,0,101928402,LOC101928402,uncharacterized LOC101928402
ENSG00000171155,1,0,0,29071,C1GALT1C1,C1GALT1 specific chaperone 1
ENSG00000125356,1,0,0,4694,NDUFA1,NADH:ubiquinone oxidoreductase subunit A1
ENSG00000198918,1,0,0,6170,RPL39,ribosomal protein L39
ENSG00000077721,1,0,0,7319,UBE2A,ubiquitin conjugating enzyme E2 A
ENSG00000005022,1,0,0,292,SLC25A5,solute carrier family 25 member 5
ENSG00000231270,-1,0,0,,,
ENSG00000102024,-1,0,0,5358,PLS3,plastin 3
ENSG00000101901,1,0,0,79868,ALG13,ALG13 UDP-N-acetylglucosaminyltransferase subunit
ENSG00000236189,1,0,0,,,
ENSG00000225031,-1,0,0,,,
ENSG00000229939,-1,0,0,,,
ENSG00000077279,-1,0,0,1641,DCX,doublecortin
ENSG00000147231,1,0,0,55086,RADX,"RPA1 related single stranded DNA binding protein, X-linked"
ENSG00000158427,1,0,0,286527,TMSB15B,thymosin beta 15B
ENSG00000123562,1,0,0,9643,MORF4L2,mortality factor 4 like 2
ENSG00000196507,-1,0,0,85012,TCEAL3,transcription elongation factor A like 3
ENSG00000133134,1,0,0,84707,BEX2,brain expressed X-linked 2
ENSG00000158164,1,0,0,11013,TMSB15A,thymosin beta 15a
ENSG00000185945,0,0,-1,,,
ENSG00000185554,0,0,-1,,,
ENSG00000184515,1,0,0,340542,BEX5,brain expressed X-linked 5
ENSG00000198960,1,0,0,54470,ARMCX6,armadillo repeat containing X-linked 6
ENSG00000102393,1,0,0,2717,GLA,galactosidase alpha
ENSG00000126953,1,0,0,1678,TIMM8A,translocase of inner mitochondrial membrane 8A
ENSG00000230592,1,0,0,,,
ENSG00000215089,0,0,-1,,,
ENSG00000237506,1,0,0,,,
ENSG00000215093,1,0,0,,,
ENSG00000131174,1,0,0,1349,COX7B,cytochrome c oxidase subunit 7B
ENSG00000102158,1,0,0,84061,MAGT1,magnesium transporter 1
ENSG00000215105,-1,0,0,,,
ENSG00000233254,1,0,0,,,
ENSG00000102383,0,0,-1,158866,ZDHHC15,zinc finger DHHC-type containing 15
ENSG00000213695,1,0,0,,,
ENSG00000213269,1,0,0,,,
ENSG00000233984,1,0,0,,,
ENSG00000229807,-1,0,0,7503,XIST,X inactive specific transcript
ENSG00000230311,1,0,0,,,
ENSG00000198034,1,0,0,6191,RPS4X,ribosomal protein S4 X-linked
ENSG00000186871,1,0,0,54821,ERCC6L,"ERCC excision repair 6 like, spindle assembly checkpoint helicase"
ENSG00000215113,1,0,0,100132994,CXorf49B,chromosome X open reading frame 49B
ENSG00000147162,1,0,0,8473,OGT,O-linked N-acetylglucosamine (GlcNAc) transferase
ENSG00000147140,-1,0,0,4841,NONO,non-POU domain containing octamer binding
ENSG00000184634,-1,0,0,9968,MED12,mediator complex subunit 12
ENSG00000184481,-1,0,0,4303,FOXO4,forkhead box O4
ENSG00000230629,1,0,0,,,
ENSG00000082458,-1,0,0,1741,DLG3,discs large MAGUK scaffold protein 3
ENSG00000120509,1,0,0,51248,PDZD11,PDZ domain containing 11
ENSG00000090776,-1,0,0,1947,EFNB1,ephrin B1
ENSG00000213740,-1,0,0,,,
ENSG00000181704,1,0,0,286451,YIPF6,Yip1 domain family member 6
ENSG00000147065,-1,0,0,4478,MSN,moesin
ENSG00000184675,-1,0,0,139285,AMER1,APC membrane recruitment protein 1
ENSG00000186767,1,0,0,139886,SPIN4,spindlin family member 4
ENSG00000231831,-1,0,0,,,
ENSG00000204271,1,0,0,169981,SPIN3,spindlin family member 3
ENSG00000083750,1,0,0,10325,RRAGB,Ras related GTP binding B
ENSG00000182518,1,0,0,90736,FAM104B,family with sequence similarity 104 member B
ENSG00000102316,1,0,0,10916,MAGED2,MAGE family member D2
ENSG00000102302,-1,0,0,2245,FGD1,"FYVE, RhoGEF and PH domain containing 1"
ENSG00000172943,-1,0,0,23133,PHF8,PHD finger protein 8
ENSG00000229037,1,0,0,,,
ENSG00000126012,-1,0,0,8242,KDM5C,lysine demethylase 5C
ENSG00000224781,1,0,0,,,
ENSG00000154545,-1,0,0,728239,MAGED4,MAGE family member D4
ENSG00000187243,-1,0,0,81557,MAGED4B,MAGE family member D4B
ENSG00000196368,1,0,0,55190,NUDT11,nudix hydrolase 11
ENSG00000122824,1,0,0,170685,NUDT10,nudix hydrolase 10
ENSG00000242013,-1,0,0,,,
ENSG00000234390,-1,0,0,158572,USP27X-AS1,USP27X antisense RNA 1 (head to head)
ENSG00000049769,-1,0,0,89801,PPP1R3F,protein phosphatase 1 regulatory subunit 3F
ENSG00000101997,-1,0,0,28952,CCDC22,coiled-coil domain containing 22
ENSG00000068394,-1,0,0,27238,GPKOW,G-patch domain and KOW motifs
ENSG00000147144,-1,0,0,90060,CCDC120,coiled-coil domain containing 120
ENSG00000068323,-1,0,0,7030,TFE3,transcription factor binding to IGHM enhancer 3
ENSG00000068400,-1,0,0,56850,GRIPAP1,GRIP1 associated protein 1
ENSG00000068308,-1,0,0,55593,OTUD5,OTU deubiquitinase 5
ENSG00000102096,1,0,0,11040,PIM2,"Pim-2 proto-oncogene, serine/threonine kinase"
ENSG00000094631,-1,0,0,10013,HDAC6,histone deacetylase 6
ENSG00000102317,1,0,0,5935,RBM3,RNA binding motif protein 3
ENSG00000068354,-1,0,0,4943,TBC1D25,TBC1 domain family member 25
ENSG00000147155,1,0,0,10682,EBP,EBP cholestenol delta-isomerase
ENSG00000147118,-1,0,0,7569,ZNF182,zinc finger protein 182
ENSG00000126756,1,0,0,8409,UXT,ubiquitously expressed prefoldin like chaperone
ENSG00000008056,0,0,-1,6853,SYN1,synapsin I
ENSG00000078061,-1,0,0,369,ARAF,"A-Raf proto-oncogene, serine/threonine kinase"
ENSG00000102226,-1,0,0,8237,USP11,ubiquitin specific peptidase 11
ENSG00000102225,-1,0,0,5127,CDK16,cyclin dependent kinase 16
ENSG00000182872,-1,0,0,8241,RBM10,RNA binding motif protein 10
ENSG00000102218,1,0,0,6102,RP2,RP2 activator of ARL3 GTPase
ENSG00000215284,1,0,0,,,
ENSG00000230844,1,0,0,401588,ZNF674-AS1,ZNF674 antisense RNA 1 (head to head)
ENSG00000251192,1,0,0,641339,ZNF674,zinc finger protein 674
ENSG00000214016,1,0,0,,,
ENSG00000069509,1,0,0,139341,FUNDC1,FUN14 domain containing 1
ENSG00000189221,0,0,1,4128,MAOA,monoamine oxidase A
ENSG00000228847,1,0,0,,,
ENSG00000237875,1,0,0,,,
ENSG00000182220,1,0,0,10159,ATP6AP2,ATPase H+ transporting accessory protein 2
ENSG00000183337,-1,0,0,54880,BCOR,BCL6 corepressor
ENSG00000223486,0,0,-1,,,
ENSG00000165175,0,0,-1,58526,MID1IP1,MID1 interacting protein 1
ENSG00000223723,0,0,-1,,,
ENSG00000198814,1,0,0,2710,GK,glycerol kinase
ENSG00000236683,-1,0,0,,,
ENSG00000232472,1,0,0,,,
ENSG00000238103,1,0,0,,,
ENSG00000184831,1,0,0,79135,APOO,apolipoprotein O
ENSG00000123130,1,0,0,23597,ACOT9,acyl-CoA thioesterase 9
ENSG00000123131,1,0,0,10549,PRDX4,peroxiredoxin 4
ENSG00000165186,0,0,-1,139411,PTCHD1,patched domain containing 1
ENSG00000173674,1,0,0,1964,EIF1AX,eukaryotic translation initiation factor 1A X-linked
ENSG00000147010,-1,0,0,30011,SH3KBP1,SH3 domain containing kinase binding protein 1
ENSG00000102098,1,0,0,10389,SCML2,Scm polycomb group protein like 2
ENSG00000047634,1,0,0,6322,SCML1,Scm polycomb group protein like 1
ENSG00000147003,1,0,0,57393,CLTRN,"collectrin, amino acid transport regulator"
ENSG00000087842,0,0,1,8544,PIR,pirin
ENSG00000046647,1,0,0,54960,GEMIN8,gem nuclear organelle associated protein 8
ENSG00000046653,0,0,1,2824,GPM6B,glycoprotein M6B
ENSG00000196459,1,0,0,6399,TRAPPC2,trafficking protein particle complex 2
ENSG00000197582,1,0,0,,,
ENSG00000229083,1,0,0,,,
ENSG00000073464,0,0,1,1183,CLCN4,chloride voltage-gated channel 4
ENSG00000047644,-1,0,0,55841,WWC3,WWC family member 3
ENSG00000101849,-1,0,0,6907,TBL1X,transducin beta like 1 X-linked
ENSG00000183943,-1,0,0,5613,PRKX,protein kinase X-linked
ENSG00000157399,1,0,0,415,ARSE,arylsulfatase E
ENSG00000056998,-1,0,0,8908,GYG2,glycogenin 2
ENSG00000214717,-1,0,0,9189,ZBED1,zinc finger BED-type containing 1
ENSG00000197976,-1,0,0,8227,AKAP17A,A-kinase anchoring protein 17A
ENSG00000169093,-1,0,0,8623,ASMTL,acetylserotonin O-methyltransferase like
ENSG00000106018,-1,0,0,7434,VIPR2,vasoactive intestinal peptide receptor 2
ENSG00000117868,-1,0,0,57488,ESYT2,extended synaptotagmin 2
ENSG00000184863,-1,0,0,155435,RBM33,RNA binding motif protein 33
ENSG00000157212,-1,0,0,22976,PAXIP1,PAX interacting protein 1
ENSG00000214003,1,0,0,,,
ENSG00000241735,1,0,0,220832,FABP5P3,fatty acid binding protein 5 pseudogene 3
ENSG00000178234,-1,0,0,63917,GALNT11,polypeptide N-acetylgalactosaminyltransferase 11
ENSG00000133612,-1,0,0,116988,AGAP3,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 3"
ENSG00000164889,-1,0,0,6522,SLC4A2,solute carrier family 4 member 2
ENSG00000164885,1,0,0,1020,CDK5,cyclin dependent kinase 5
ENSG00000181652,0,0,1,285973,ATG9B,autophagy related 9B
ENSG00000164867,0,0,1,4846,NOS3,nitric oxide synthase 3
ENSG00000055118,-1,0,0,3757,KCNH2,potassium voltage-gated channel subfamily H member 2
ENSG00000214022,-1,0,0,29803,REPIN1,replication initiator 1
ENSG00000240449,-1,0,0,,,
ENSG00000171130,-1,0,0,155066,ATP6V0E2,ATPase H+ transporting V0 subunit e2
ENSG00000106479,-1,0,0,643641,ZNF862,zinc finger protein 862
ENSG00000197558,-1,0,0,23145,SSPO,SCO-spondin
ENSG00000133619,-1,0,0,84626,KRBA1,KRAB-A domain containing 1
ENSG00000181220,-1,0,0,155061,ZNF746,zinc finger protein 746
ENSG00000196453,-1,0,0,27153,ZNF777,zinc finger protein 777
ENSG00000215311,1,0,0,,,
ENSG00000204946,-1,0,0,100289678,ZNF783,zinc finger family member 783
ENSG00000170260,-1,0,0,7988,ZNF212,zinc finger protein 212
ENSG00000170265,-1,0,0,8427,ZNF282,zinc finger protein 282
ENSG00000204947,-1,0,0,155054,ZNF425,zinc finger protein 425
ENSG00000197362,-1,0,0,136051,ZNF786,zinc finger protein 786
ENSG00000106462,1,0,0,2146,EZH2,enhancer of zeste 2 polycomb repressive complex 2 subunit
ENSG00000050327,-1,0,0,7984,ARHGEF5,Rho guanine nucleotide exchange factor 5
ENSG00000204959,-1,0,0,,,
ENSG00000146904,-1,0,0,2041,EPHA1,EPH receptor A1
ENSG00000159840,-1,0,0,7791,ZYX,zyxin
ENSG00000231531,1,0,0,,,
ENSG00000165125,-1,0,0,55503,TRPV6,transient receptor potential cation channel subfamily V member 6
ENSG00000106123,-1,0,0,2051,EPHB6,EPH receptor B6
ENSG00000270672,0,0,1,100463482,MTRNR2L6,MT-RNR2 like 6
ENSG00000257093,-1,0,0,57189,KIAA1147,KIAA1147
ENSG00000261115,-1,0,0,100507421,TMEM178B,transmembrane protein 178B
ENSG00000090263,1,0,0,51650,MRPS33,mitochondrial ribosomal protein S33
ENSG00000146966,0,0,1,27147,DENND2A,DENN domain containing 2A
ENSG00000254270,1,0,0,,,
ENSG00000164898,1,0,0,154791,FMC1,formation of mitochondrial complex V assembly factor 1 homolog
ENSG00000122778,-1,0,0,57670,KIAA1549,KIAA1549
ENSG00000182158,-1,0,0,64764,CREB3L2,cAMP responsive element binding protein 3 like 2
ENSG00000189320,0,0,1,389558,FAM180A,family with sequence similarity 180 member A
ENSG00000146859,-1,0,0,55281,TMEM140,transmembrane protein 140
ENSG00000146856,1,0,0,340351,AGBL3,ATP/GTP binding protein like 3
ENSG00000172331,1,0,0,669,BPGM,bisphosphoglycerate mutase
ENSG00000213261,1,0,0,,,
ENSG00000128510,0,0,1,51200,CPA4,carboxypeptidase A4
ENSG00000128607,-1,0,0,23008,KLHDC10,kelch domain containing 10
ENSG00000186591,-1,0,0,7328,UBE2H,ubiquitin conjugating enzyme E2 H
ENSG00000158457,-1,0,0,340348,TSPAN33,tetraspanin 33
ENSG00000064419,-1,0,0,23534,TNPO3,transportin 3
ENSG00000230715,-1,0,0,,,
ENSG00000243302,-1,0,0,,,
ENSG00000165055,1,0,0,55798,METTL2B,methyltransferase like 2B
ENSG00000106348,-1,0,0,3614,IMPDH1,inosine monophosphate dehydrogenase 1
ENSG00000179562,-1,0,0,79571,GCC1,GRIP and coiled-coil domain containing 1
ENSG00000272686,1,0,0,,,
ENSG00000128609,1,0,0,4698,NDUFA5,NADH:ubiquinone oxidoreductase subunit A5
ENSG00000235459,1,0,0,,,
ENSG00000198898,1,0,0,830,CAPZA2,capping actin protein of muscle Z-line subunit alpha 2
ENSG00000105976,0,0,1,4233,MET,"MET proto-oncogene, receptor tyrosine kinase"
ENSG00000105971,0,0,1,858,CAV2,caveolin 2
ENSG00000214194,1,0,0,401397,SMIM30,small integral membrane protein 30
ENSG00000164603,1,0,0,154743,BMT2,base methyltransferase of 25S rRNA 2 homolog
ENSG00000146802,1,0,0,64418,TMEM168,transmembrane protein 168
ENSG00000006652,1,0,0,3475,IFRD1,interferon related developmental regulator 1
ENSG00000198839,1,0,0,11179,ZNF277,zinc finger protein 277
ENSG00000184903,1,0,0,83943,IMMP2L,inner mitochondrial membrane peptidase subunit 2
ENSG00000128590,1,0,0,4189,DNAJB9,DnaJ heat shock protein family (Hsp40) member B9
ENSG00000177683,1,0,0,168451,THAP5,THAP domain containing 5
ENSG00000135241,1,0,0,50640,PNPLA8,patatin like phospholipase domain containing 8
ENSG00000075790,1,0,0,55973,BCAP29,B cell receptor associated protein 29
ENSG00000008282,1,0,0,6856,SYPL1,synaptophysin like 1
ENSG00000135249,1,0,0,60561,RINT1,RAD50 interactor 1
ENSG00000005483,-1,0,0,55904,KMT2E,lysine methyltransferase 2E
ENSG00000239569,1,0,0,,,
ENSG00000228393,1,0,0,,,
ENSG00000197258,-1,0,0,,,
ENSG00000164815,1,0,0,5001,ORC5,origin recognition complex subunit 5
ENSG00000161057,1,0,0,5701,PSMC2,"proteasome 26S subunit, ATPase 2"
ENSG00000105821,-1,0,0,27000,DNAJC2,DnaJ heat shock protein family (Hsp40) member C2
ENSG00000105819,1,0,0,9512,PMPCB,"peptidase, mitochondrial processing beta subunit"
ENSG00000170632,1,0,0,83787,ARMC10,armadillo repeat containing 10
ENSG00000222011,1,0,0,222234,FAM185A,family with sequence similarity 185 member A
